phase,trial,counts,energies,success,iteration,bias_strength
learned,48,"{'1010': 65, '1100': 57, '1111': 57, '0001': 64, '1101': 60, '0100': 63, '0111': 55, '0011': 65, '1011': 65, '0010': 66, '0000': 68, '1110': 69, '1001': 62, '0101': 76, '0110': 67, '1000': 65}","{'H_AFM': np.float64(-0.044921875), 'H_FM': np.float64(0.044921875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,49,"{'0000': 46, '1101': 58, '1110': 69, '1010': 65, '0001': 63, '1111': 68, '0011': 66, '0111': 72, '1011': 63, '0100': 57, '0010': 65, '1100': 74, '0110': 65, '1000': 63, '0101': 68, '1001': 62}","{'H_AFM': np.float64(0.001953125), 'H_FM': np.float64(0.025390625), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,50,"{'1111': 59, '0001': 75, '0000': 66, '0010': 87, '1100': 58, '0101': 63, '1001': 84, '0011': 58, '0111': 71, '1011': 43, '0100': 65, '1000': 64, '0110': 54, '1101': 69, '1110': 60, '1010': 48}","{'H_AFM': np.float64(-0.044921875), 'H_FM': np.float64(-0.013671875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,51,"{'1110': 77, '1010': 66, '0100': 74, '1000': 51, '0110': 65, '1101': 71, '0001': 73, '1111': 53, '1001': 48, '0101': 60, '0010': 67, '0000': 65, '1100': 76, '0011': 60, '0111': 69, '1011': 49}","{'H_AFM': np.float64(0.048828125), 'H_FM': np.float64(-0.009765625), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,52,"{'0010': 58, '1011': 61, '0011': 62, '0111': 66, '1100': 58, '0100': 76, '1101': 76, '1000': 64, '0110': 73, '0001': 57, '1111': 50, '1010': 68, '1001': 64, '0101': 46, '1110': 73, '0000': 72}","{'H_AFM': np.float64(0.005859375), 'H_FM': np.float64(0.041015625), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,53,"{'1111': 60, '1110': 66, '0010': 56, '0000': 73, '1100': 64, '0110': 71, '1000': 68, '1010': 48, '1011': 67, '0111': 67, '0011': 68, '1101': 58, '0100': 67, '1001': 63, '0101': 64, '0001': 64}","{'H_AFM': np.float64(0.072265625), 'H_FM': np.float64(-0.001953125), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,54,"{'1010': 67, '0001': 63, '1111': 66, '0011': 63, '0111': 52, '1011': 55, '0000': 61, '0010': 75, '1110': 58, '0100': 54, '1100': 48, '0101': 75, '1001': 65, '1000': 66, '0110': 90, '1101': 66}","{'H_AFM': np.float64(-0.146484375), 'H_FM': np.float64(0.083984375), 'H_TF': np.float64(0.0)}",True,0.0,0.0
learned,55,"{'1111': 60, '1101': 57, '1100': 58, '0101': 62, '1001': 68, '1010': 65, '1011': 62, '0111': 74, '0011': 72, '0100': 47, '1110': 74, '0010': 82, '0000': 60, '1000': 61, '0110': 54, '0001': 68}","{'H_AFM': np.float64(-0.015625), 'H_FM': np.float64(-0.01953125), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,56,"{'0010': 67, '1110': 59, '1100': 49, '0100': 67, '0011': 64, '0111': 68, '1011': 61, '1010': 63, '1111': 82, '0001': 60, '1001': 50, '0101': 58, '1101': 57, '1000': 88, '0110': 54, '0000': 77}","{'H_AFM': np.float64(-0.001953125), 'H_FM': np.float64(-0.185546875), 'H_TF': np.float64(0.0)}",True,0.0,0.0
learned,57,"{'1000': 64, '0110': 69, '0001': 70, '0010': 55, '0000': 52, '1011': 61, '0111': 70, '0011': 62, '1100': 72, '1001': 60, '0101': 68, '1110': 57, '1101': 61, '1010': 63, '1111': 76, '0100': 64}","{'H_AFM': np.float64(0.009765625), 'H_FM': np.float64(0.001953125), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,58,"{'1111': 73, '0001': 68, '1010': 59, '0010': 61, '0000': 61, '1101': 67, '1000': 71, '0110': 57, '1001': 73, '0101': 81, '1110': 56, '1100': 54, '0111': 42, '0011': 60, '1011': 77, '0100': 64}","{'H_AFM': np.float64(-0.048828125), 'H_FM': np.float64(0.037109375), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,59,"{'1110': 54, '1111': 58, '0001': 52, '0100': 61, '0111': 83, '0011': 75, '1011': 56, '1100': 54, '1010': 68, '0000': 68, '0010': 61, '1000': 53, '0110': 74, '1101': 62, '1001': 73, '0101': 72}","{'H_AFM': np.float64(-0.087890625), 'H_FM': np.float64(0.037109375), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,60,"{'1101': 70, '1100': 78, '0100': 49, '1110': 74, '1111': 56, '0001': 67, '0101': 74, '1001': 61, '1011': 60, '0111': 64, '0011': 69, '1010': 74, '1000': 49, '0110': 52, '0010': 64, '0000': 63}","{'H_AFM': np.float64(0.005859375), 'H_FM': np.float64(-0.013671875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,61,"{'1111': 72, '0011': 64, '0111': 53, '1110': 71, '0100': 78, '0010': 67, '0000': 75, '1101': 56, '1100': 75, '0101': 58, '1001': 74, '0110': 62, '1000': 60, '1011': 55, '1010': 52, '0001': 52}","{'H_AFM': np.float64(0.115234375), 'H_FM': np.float64(-0.041015625), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,62,"{'0010': 63, '1111': 68, '0000': 72, '1110': 50, '0001': 82, '0100': 65, '1101': 68, '1000': 64, '0110': 49, '1010': 61, '1011': 67, '0111': 71, '0011': 53, '1100': 64, '0101': 73, '1001': 54}","{'H_AFM': np.float64(-0.015625), 'H_FM': np.float64(-0.09375), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,63,"{'0000': 59, '1100': 69, '0100': 84, '1011': 65, '0011': 53, '0111': 59, '1101': 66, '0110': 71, '1000': 62, '1111': 75, '0001': 65, '1110': 55, '1001': 56, '0101': 54, '0010': 79, '1010': 52}","{'H_AFM': np.float64(0.056640625), 'H_FM': np.float64(-0.033203125), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,64,"{'1100': 68, '0001': 50, '1111': 69, '1101': 75, '0011': 77, '0111': 66, '1011': 73, '0110': 69, '1000': 56, '0010': 55, '0000': 49, '1001': 58, '0101': 64, '1110': 62, '0100': 77, '1010': 56}","{'H_AFM': np.float64(0.07421875), 'H_FM': np.float64(0.01171875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,65,"{'0100': 55, '0001': 59, '1111': 65, '1101': 60, '0110': 77, '1000': 63, '1100': 58, '0000': 47, '0010': 61, '0011': 75, '0111': 75, '1011': 65, '1110': 77, '1001': 49, '0101': 70, '1010': 68}","{'H_AFM': np.float64(-0.03125), 'H_FM': np.float64(0.04296875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,66,"{'1010': 59, '1111': 66, '1100': 54, '1011': 74, '0111': 66, '0011': 61, '1101': 65, '1000': 72, '0110': 54, '0100': 77, '0001': 57, '0000': 71, '0010': 73, '1001': 62, '0101': 61, '1110': 52}","{'H_AFM': np.float64(-0.009765625), 'H_FM': np.float64(-0.072265625), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,67,"{'1011': 62, '1010': 67, '0111': 58, '0011': 63, '0001': 59, '1111': 64, '0100': 65, '0000': 60, '0010': 59, '1000': 71, '0110': 69, '1101': 69, '1100': 61, '1001': 64, '0101': 65, '1110': 68}","{'H_AFM': np.float64(-0.03515625), 'H_FM': np.float64(0.03125), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,68,"{'0000': 60, '1100': 63, '0101': 66, '1001': 50, '0010': 69, '1110': 61, '1010': 65, '1000': 72, '0110': 58, '1101': 76, '0111': 67, '0011': 59, '1011': 59, '0100': 59, '0001': 79, '1111': 61}","{'H_AFM': np.float64(-0.0390625), 'H_FM': np.float64(-0.0546875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,69,"{'1010': 52, '1100': 73, '1111': 71, '0001': 68, '0000': 57, '0010': 57, '1110': 74, '1001': 53, '0101': 71, '1000': 63, '0110': 61, '1101': 60, '1011': 63, '0111': 64, '0011': 68, '0100': 69}","{'H_AFM': np.float64(0.095703125), 'H_FM': np.float64(-0.029296875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,70,"{'0000': 64, '1010': 50, '0001': 69, '1111': 69, '0010': 70, '1011': 64, '0011': 63, '0111': 68, '1101': 55, '1100': 70, '0110': 58, '1000': 70, '0100': 71, '1001': 79, '0101': 60, '1110': 44}","{'H_AFM': np.float64(0.048828125), 'H_FM': np.float64(-0.025390625), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,71,"{'1111': 54, '1100': 66, '0001': 61, '1000': 82, '0110': 56, '1101': 53, '0100': 64, '0000': 77, '0010': 64, '1011': 71, '0111': 52, '0011': 52, '1010': 74, '1001': 79, '0101': 55, '1110': 64}","{'H_AFM': np.float64(-0.02734375), 'H_FM': np.float64(0.03125), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,72,"{'0001': 69, '1011': 64, '1100': 64, '0101': 51, '1001': 69, '0011': 66, '0111': 58, '0000': 71, '0010': 61, '0100': 68, '1110': 67, '1111': 55, '1101': 56, '1000': 63, '0110': 68, '1010': 74}","{'H_AFM': np.float64(0.033203125), 'H_FM': np.float64(0.056640625), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,73,"{'0100': 55, '0011': 76, '0111': 67, '0001': 63, '1111': 59, '1010': 64, '1101': 66, '0000': 56, '0010': 66, '0110': 64, '1000': 75, '1100': 70, '1011': 56, '1001': 68, '0101': 54, '1110': 65}","{'H_AFM': np.float64(0.03125), 'H_FM': np.float64(-0.01171875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,74,"{'0000': 59, '0010': 63, '1110': 52, '1011': 51, '0011': 58, '0111': 61, '0100': 67, '0001': 69, '1111': 77, '1101': 65, '0110': 58, '1000': 64, '1100': 78, '0101': 70, '1001': 61, '1010': 71}","{'H_AFM': np.float64(-0.01171875), 'H_FM': np.float64(-0.05859375), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,75,"{'1011': 61, '1110': 73, '1100': 68, '0101': 64, '1001': 66, '1111': 63, '0001': 53, '0111': 71, '0011': 71, '1101': 51, '1000': 63, '0110': 68, '0010': 60, '0000': 59, '0100': 75, '1010': 58}","{'H_AFM': np.float64(0.0546875), 'H_FM': np.float64(0.03515625), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,76,"{'0010': 65, '1100': 63, '0000': 49, '1101': 64, '1110': 62, '0001': 58, '1111': 58, '0101': 59, '1001': 77, '0110': 76, '1000': 61, '1010': 76, '1011': 67, '0011': 60, '0111': 68, '0100': 61}","{'H_AFM': np.float64(-0.08984375), 'H_FM': np.float64(0.13671875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,77,"{'1010': 66, '0001': 61, '1111': 66, '0000': 64, '0010': 76, '1100': 57, '1101': 56, '1000': 62, '0110': 64, '0111': 69, '0011': 68, '1011': 61, '1001': 55, '0101': 68, '1110': 63, '0100': 68}","{'H_AFM': np.float64(-0.025390625), 'H_FM': np.float64(-0.033203125), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,78,"{'1110': 51, '0000': 65, '0010': 65, '1011': 71, '0111': 72, '0011': 61, '1000': 44, '0110': 66, '1101': 74, '0001': 58, '1111': 68, '1100': 58, '0101': 75, '1001': 56, '0100': 67, '1010': 73}","{'H_AFM': np.float64(-0.08203125), 'H_FM': np.float64(-0.01171875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,79,"{'0100': 70, '1101': 56, '0001': 72, '1111': 77, '1011': 63, '0011': 61, '0111': 65, '1110': 79, '1100': 76, '0101': 51, '1001': 46, '0110': 49, '1000': 66, '0000': 67, '0010': 59, '1010': 67}","{'H_AFM': np.float64(0.140625), 'H_FM': np.float64(-0.125), 'H_TF': np.float64(0.0)}",True,0.0,0.0
learned,80,"{'1101': 48, '0101': 58, '1001': 46, '1100': 57, '0110': 68, '1000': 71, '1011': 57, '0011': 68, '0111': 74, '1111': 68, '0001': 68, '0000': 60, '0010': 69, '1010': 67, '1110': 79, '0100': 66}","{'H_AFM': np.float64(0.021484375), 'H_FM': np.float64(-0.033203125), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,81,"{'0011': 57, '0111': 62, '0000': 72, '0001': 60, '1111': 79, '1011': 58, '1100': 68, '0010': 50, '1110': 50, '1001': 59, '0101': 62, '1101': 65, '1000': 65, '0110': 78, '1010': 68, '0100': 71}","{'H_AFM': np.float64(-0.00390625), 'H_FM': np.float64(-0.0390625), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,82,"{'0000': 69, '0010': 51, '0001': 53, '1111': 80, '1011': 62, '0011': 75, '0111': 69, '1101': 65, '1010': 68, '1110': 52, '1001': 70, '0101': 67, '1100': 63, '0110': 59, '1000': 58, '0100': 63}","{'H_AFM': np.float64(0.015625), 'H_FM': np.float64(-0.07421875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,83,"{'0000': 63, '1100': 75, '1110': 58, '0101': 65, '1001': 64, '0110': 69, '1000': 77, '0111': 56, '0011': 68, '1011': 56, '1010': 64, '0010': 50, '1101': 60, '1111': 63, '0001': 65, '0100': 71}","{'H_AFM': np.float64(0.041015625), 'H_FM': np.float64(0.013671875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,84,"{'1110': 64, '0000': 70, '0010': 60, '0001': 70, '1111': 71, '0011': 71, '0111': 49, '1011': 70, '1100': 56, '0100': 66, '1001': 65, '0101': 67, '1010': 60, '1101': 62, '1000': 58, '0110': 65}","{'H_AFM': np.float64(0.05078125), 'H_FM': np.float64(0.0078125), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,85,"{'1011': 59, '0001': 61, '1111': 65, '1110': 74, '0000': 62, '0010': 63, '1100': 71, '0101': 56, '1001': 65, '1010': 73, '1000': 59, '0110': 64, '1101': 67, '0011': 64, '0111': 60, '0100': 61}","{'H_AFM': np.float64(0.021484375), 'H_FM': np.float64(0.005859375), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,86,"{'1110': 71, '1011': 61, '1010': 75, '0000': 53, '0010': 67, '1100': 64, '0001': 71, '1111': 50, '1101': 75, '1000': 58, '0110': 64, '0100': 53, '1001': 73, '0101': 70, '0011': 66, '0111': 53}","{'H_AFM': np.float64(-0.07421875), 'H_FM': np.float64(0.1171875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,87,"{'1110': 77, '1011': 64, '0011': 70, '0111': 69, '1100': 60, '0110': 55, '1000': 76, '0100': 71, '1010': 54, '1111': 58, '0001': 56, '1101': 68, '1001': 66, '0101': 69, '0000': 51, '0010': 60}","{'H_AFM': np.float64(0.00390625), 'H_FM': np.float64(0.0234375), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,88,"{'1100': 66, '0001': 78, '1010': 60, '0011': 83, '0111': 65, '1011': 63, '1111': 66, '0000': 58, '0010': 58, '1101': 67, '1000': 50, '0110': 50, '1110': 70, '1001': 63, '0101': 69, '0100': 58}","{'H_AFM': np.float64(0.09765625), 'H_FM': np.float64(-0.0234375), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,89,"{'1011': 58, '0111': 60, '0011': 74, '0100': 73, '1110': 55, '1001': 52, '0101': 74, '0001': 72, '1111': 68, '0010': 49, '0000': 70, '1101': 72, '1100': 55, '0110': 61, '1000': 58, '1010': 73}","{'H_AFM': np.float64(-0.009765625), 'H_FM': np.float64(-0.037109375), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,90,"{'1010': 48, '0001': 64, '0100': 72, '0010': 57, '0000': 70, '1100': 65, '1001': 57, '0101': 69, '1110': 56, '1011': 63, '0011': 85, '0111': 52, '1000': 70, '0110': 60, '1101': 73, '1111': 63}","{'H_AFM': np.float64(0.115234375), 'H_FM': np.float64(-0.076171875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,91,"{'1110': 69, '0000': 52, '0100': 65, '1010': 68, '1101': 73, '0110': 68, '1000': 60, '1100': 59, '0010': 56, '1011': 58, '0111': 72, '0011': 64, '1111': 56, '0001': 63, '1001': 75, '0101': 66}","{'H_AFM': np.float64(-0.072265625), 'H_FM': np.float64(0.107421875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,92,"{'0010': 66, '1011': 73, '1101': 60, '1110': 57, '0001': 71, '1111': 62, '0011': 71, '0111': 66, '0101': 61, '1001': 48, '1100': 73, '0000': 66, '1010': 60, '0100': 55, '1000': 65, '0110': 70}","{'H_AFM': np.float64(0.076171875), 'H_FM': np.float64(-0.052734375), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,93,"{'1110': 66, '1000': 64, '0110': 66, '0010': 65, '0000': 51, '1100': 71, '0111': 68, '0011': 74, '1011': 59, '1010': 67, '1101': 79, '1001': 51, '0101': 61, '1111': 60, '0001': 68, '0100': 54}","{'H_AFM': np.float64(0.015625), 'H_FM': np.float64(-0.02734375), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,94,"{'0000': 51, '0001': 71, '0010': 49, '1110': 60, '1011': 65, '0111': 67, '0011': 61, '1101': 81, '1000': 83, '0110': 66, '1111': 67, '0100': 64, '0101': 61, '1001': 61, '1100': 64, '1010': 53}","{'H_AFM': np.float64(0.00390625), 'H_FM': np.float64(-0.00390625), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,95,"{'1010': 60, '1100': 73, '0101': 64, '1001': 58, '1101': 66, '1000': 74, '0110': 56, '1111': 61, '0001': 62, '0111': 78, '0011': 60, '1011': 60, '0010': 66, '0000': 48, '1110': 64, '0100': 74}","{'H_AFM': np.float64(-0.001953125), 'H_FM': np.float64(-0.017578125), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,96,"{'0010': 52, '0001': 64, '1100': 62, '0111': 61, '0011': 73, '1011': 61, '1010': 58, '1101': 54, '1000': 65, '0110': 69, '1001': 68, '0101': 74, '1110': 67, '0100': 66, '1111': 63, '0000': 67}","{'H_AFM': np.float64(0.02734375), 'H_FM': np.float64(0.04296875), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,97,"{'1100': 61, '1101': 65, '0000': 50, '0010': 54, '0001': 67, '1111': 58, '1010': 65, '1110': 60, '1001': 63, '0101': 78, '0011': 70, '0111': 58, '1011': 67, '0100': 73, '1000': 71, '0110': 64}","{'H_AFM': np.float64(-0.03515625), 'H_FM': np.float64(0.0859375), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,98,"{'1010': 67, '1111': 63, '0000': 55, '0010': 82, '1011': 51, '0111': 83, '0011': 53, '1101': 64, '1100': 67, '0110': 73, '1000': 79, '0001': 46, '1110': 71, '1001': 55, '0101': 62, '0100': 53}","{'H_AFM': np.float64(-0.12109375), 'H_FM': np.float64(-0.046875), 'H_TF': np.float64(0.0)}",True,0.0,0.0
learned,99,"{'1110': 67, '1111': 67, '0001': 72, '0000': 44, '0010': 73, '1010': 58, '1101': 42, '0100': 66, '0110': 72, '1000': 79, '1100': 75, '0011': 64, '0111': 66, '1011': 58, '1001': 67, '0101': 54}","{'H_AFM': np.float64(0.0546875), 'H_FM': np.float64(0.05859375), 'H_TF': np.float64(0.0)}",False,0.0,0.0
learned,0,"{'0001': 21, '1110': 39, '1101': 34, '1000': 81, '0110': 58, '1100': 30, '0101': 56, '1001': 90, '0010': 25, '0000': 53, '0100': 147, '1111': 29, '1011': 77, '0111': 131, '0011': 41, '1010': 112}","{'H_AFM': np.float64(-0.3359375), 'H_FM': np.float64(0.30078125), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
learned,1,"{'0100': 36, '1100': 130, '1111': 39, '0001': 113, '1011': 23, '0011': 101, '0111': 50, '1110': 116, '1001': 18, '0101': 65, '1101': 39, '1000': 76, '0110': 28, '0010': 59, '0000': 47, '1010': 84}","{'H_AFM': np.float64(0.341796875), 'H_FM': np.float64(-0.134765625), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
learned,2,"{'1111': 22, '1010': 130, '1101': 87, '1000': 35, '0110': 59, '0010': 66, '0000': 44, '1100': 150, '1001': 27, '0101': 62, '1110': 36, '0100': 80, '1011': 94, '0011': 59, '0111': 38, '0001': 35}","{'H_AFM': np.float64(0.048828125), 'H_FM': np.float64(0.060546875), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
learned,3,"{'1010': 64, '0100': 65, '0111': 142, '0011': 36, '1011': 47, '0000': 56, '0010': 94, '1100': 109, '1110': 66, '1001': 129, '0101': 35, '0001': 44, '1111': 63, '1000': 23, '0110': 32, '1101': 19}","{'H_AFM': np.float64(0.0390625), 'H_FM': np.float64(0.0234375), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
learned,4,"{'0010': 29, '1101': 57, '0100': 133, '0000': 63, '1100': 78, '0001': 31, '1111': 99, '1110': 147, '1001': 30, '0101': 101, '1010': 43, '1000': 22, '0110': 75, '1011': 54, '0011': 16, '0111': 46}","{'H_AFM': np.float64(0.115234375), 'H_FM': np.float64(0.087890625), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
learned,5,"{'0000': 46, '0010': 52, '1101': 14, '0100': 161, '1011': 62, '0111': 47, '0011': 86, '1100': 81, '0110': 150, '1000': 25, '0001': 99, '1111': 16, '1001': 38, '0101': 39, '1110': 79, '1010': 29}","{'H_AFM': np.float64(0.423828125), 'H_FM': np.float64(0.529296875), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
learned,6,"{'1110': 26, '1011': 23, '1100': 31, '0101': 29, '1001': 21, '0000': 64, '0010': 60, '1010': 109, '0100': 53, '0111': 41, '0011': 80, '1000': 99, '0110': 59, '1101': 139, '1111': 118, '0001': 72}","{'H_AFM': np.float64(-0.140625), 'H_FM': np.float64(-0.43359375), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
learned,7,"{'1111': 56, '1011': 47, '0010': 36, '0000': 56, '1000': 25, '0110': 124, '1101': 107, '1110': 53, '0101': 57, '1001': 13, '1100': 164, '0100': 71, '0001': 37, '1010': 55, '0111': 100, '0011': 23}","{'H_AFM': np.float64(0.13671875), 'H_FM': np.float64(-0.05859375), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
learned,8,"{'1111': 23, '1101': 17, '1010': 28, '1100': 127, '1000': 34, '0110': 74, '0011': 65, '0111': 35, '1011': 119, '0010': 41, '0000': 48, '1001': 110, '0101': 31, '1110': 146, '0100': 75, '0001': 51}","{'H_AFM': np.float64(0.537109375), 'H_FM': np.float64(0.458984375), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
learned,9,"{'0001': 38, '1101': 105, '1110': 148, '1001': 26, '0101': 72, '1100': 119, '0011': 56, '0111': 82, '1011': 20, '1111': 94, '0010': 69, '0000': 42, '1010': 21, '1000': 26, '0110': 55, '0100': 51}","{'H_AFM': np.float64(0.26953125), 'H_FM': np.float64(-0.265625), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
learned,10,"{'0010': 23, '0000': 58, '1011': 153, '0011': 130, '0111': 21, '1101': 41, '1000': 43, '0110': 95, '1110': 100, '1010': 20, '1100': 72, '0101': 34, '1001': 51, '0100': 88, '1111': 22, '0001': 73}","{'H_AFM': np.float64(0.6484375), 'H_FM': np.float64(0.328125), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
learned,11,"{'1010': 27, '0000': 62, '0001': 42, '0010': 54, '1110': 133, '0100': 72, '1111': 110, '0111': 53, '0011': 41, '1011': 15, '1100': 136, '0101': 47, '1001': 24, '1000': 22, '0110': 95, '1101': 91}","{'H_AFM': np.float64(0.39453125), 'H_FM': np.float64(-0.21484375), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
learned,12,"{'0000': 46, '1011': 67, '0010': 58, '1010': 143, '1101': 42, '0011': 22, '0111': 120, '1100': 96, '0110': 28, '1000': 15, '1110': 23, '1001': 48, '0101': 30, '0100': 64, '0001': 140, '1111': 82}","{'H_AFM': np.float64(-0.052734375), 'H_FM': np.float64(-0.041015625), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
learned,13,"{'0000': 53, '0100': 75, '0101': 24, '1001': 51, '1100': 130, '1010': 56, '1000': 25, '0110': 138, '1101': 34, '1111': 26, '0001': 116, '1011': 110, '0011': 44, '0111': 42, '0010': 23, '1110': 77}","{'H_AFM': np.float64(0.416015625), 'H_FM': np.float64(0.478515625), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
learned,14,"{'1110': 42, '1001': 32, '0101': 76, '1100': 57, '1010': 147, '0111': 59, '0011': 99, '1011': 55, '0010': 70, '0000': 53, '1101': 140, '1000': 23, '0110': 20, '1111': 32, '0001': 20, '0100': 99}","{'H_AFM': np.float64(-0.23828125), 'H_FM': np.float64(-0.10546875), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
